inspection_id,corridor_id,km_milestone,damage_class,pothole_depth_cm,crack_length_m,debris_volume_cum,severity_tier,recommended_action,ai_confidence_pct,reported_by_agent,requires_pwd_validation,lat,lon
INS-DMG-1893,SEG-14,81.5,Debris / Rockfall Deposit,3.5,41.4,44.4,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,97.7,NERALIS-EdgeVision-v2.4,True,26.6,93.4
INS-DMG-1894,SEG-05,63.7,Intact / Minor Surface Wear,0.3,0.0,0.0,TIER_1_ROUTINE_MONITORING,CONTINUE_NORMAL_OPERATION,91.3,NERALIS-EdgeVision-v2.4,False,27.51,92.1
INS-DMG-1895,SEG-04,76.5,Intact / Minor Surface Wear,0.3,0.5,0.0,TIER_1_ROUTINE_MONITORING,CONTINUE_NORMAL_OPERATION,95.4,NERALIS-EdgeVision-v2.4,False,27.26,92.42
INS-DMG-1896,SEG-06,16.3,Longitudinal / Transverse Crack,5.7,12.0,0.1,TIER_2_MODERATE_HAZARD,SEAL_CRACK_WATERPROOFING,88.2,NERALIS-EdgeVision-v2.4,True,25.8,93.95
INS-DMG-1897,SEG-02,7.7,Longitudinal / Transverse Crack,7.7,12.7,0.2,TIER_2_MODERATE_HAZARD,SEAL_CRACK_WATERPROOFING,91.1,NERALIS-EdgeVision-v2.4,True,25.75,91.88
INS-DMG-1898,SEG-13,95.3,Longitudinal / Transverse Crack,6.7,15.6,0.1,TIER_2_MODERATE_HAZARD,SEAL_CRACK_WATERPROOFING,86.9,NERALIS-EdgeVision-v2.4,True,27.52,88.58
INS-DMG-1899,SEG-07,104.6,Longitudinal / Transverse Crack,2.4,6.3,0.0,TIER_2_MODERATE_HAZARD,SEAL_CRACK_WATERPROOFING,86.2,NERALIS-EdgeVision-v2.4,True,25.15,94.02
INS-DMG-1900,SEG-11,26.8,Pothole,17.7,1.7,0.5,TIER_2_MODERATE_HAZARD,SPEED_RESTRICTION_PWD_PATCHING,91.8,NERALIS-EdgeVision-v2.4,True,23.45,92.74
INS-DMG-1901,SEG-07,43.0,Pothole,19.1,0.4,0.0,TIER_2_MODERATE_HAZARD,SPEED_RESTRICTION_PWD_PATCHING,92.4,NERALIS-EdgeVision-v2.4,True,25.15,94.02
INS-DMG-1902,SEG-07,94.9,Pothole,4.3,1.0,0.2,TIER_1_ROUTINE_MONITORING,CONTINUE_NORMAL_OPERATION,90.6,NERALIS-EdgeVision-v2.4,False,25.15,94.02
INS-DMG-1903,SEG-02,28.9,Pothole,6.0,1.7,0.4,TIER_1_ROUTINE_MONITORING,CONTINUE_NORMAL_OPERATION,96.1,NERALIS-EdgeVision-v2.4,False,25.75,91.88
INS-DMG-1904,SEG-08,47.3,Pothole,4.1,1.2,0.1,TIER_1_ROUTINE_MONITORING,CONTINUE_NORMAL_OPERATION,97.2,NERALIS-EdgeVision-v2.4,False,25.72,93.88
INS-DMG-1905,SEG-08,32.8,Longitudinal / Transverse Crack,7.9,15.5,0.2,TIER_2_MODERATE_HAZARD,SEAL_CRACK_WATERPROOFING,91.4,NERALIS-EdgeVision-v2.4,True,25.72,93.88
INS-DMG-1906,SEG-02,17.4,Intact / Minor Surface Wear,0.9,0.2,0.0,TIER_1_ROUTINE_MONITORING,CONTINUE_NORMAL_OPERATION,96.6,NERALIS-EdgeVision-v2.4,False,25.75,91.88
INS-DMG-1907,SEG-06,25.1,Pothole,16.5,1.7,0.5,TIER_2_MODERATE_HAZARD,SPEED_RESTRICTION_PWD_PATCHING,93.0,NERALIS-EdgeVision-v2.4,True,25.8,93.95
INS-DMG-1908,SEG-12,94.0,Longitudinal / Transverse Crack,1.7,1.9,0.2,TIER_2_MODERATE_HAZARD,SEAL_CRACK_WATERPROOFING,85.1,NERALIS-EdgeVision-v2.4,True,27.1,88.48
INS-DMG-1909,SEG-13,45.0,Debris / Rockfall Deposit,8.7,31.6,73.6,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,97.5,NERALIS-EdgeVision-v2.4,True,27.52,88.58
INS-DMG-1910,SEG-15,82.4,Debris / Rockfall Deposit,5.5,12.1,80.0,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,94.0,NERALIS-EdgeVision-v2.4,True,26.75,94.95
INS-DMG-1911,SEG-05,117.2,Pothole,14.9,0.8,0.0,TIER_2_MODERATE_HAZARD,SPEED_RESTRICTION_PWD_PATCHING,93.0,NERALIS-EdgeVision-v2.4,True,27.51,92.1
INS-DMG-1912,SEG-02,101.1,Washout / Roadbed Erosion,60.7,30.3,33.8,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,96.3,NERALIS-EdgeVision-v2.4,True,25.75,91.88
INS-DMG-1913,SEG-11,116.1,Debris / Rockfall Deposit,2.3,29.1,157.3,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,99.4,NERALIS-EdgeVision-v2.4,True,23.45,92.74
INS-DMG-1914,SEG-07,7.1,Debris / Rockfall Deposit,2.8,18.0,66.4,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,92.9,NERALIS-EdgeVision-v2.4,True,25.15,94.02
INS-DMG-1915,SEG-09,136.8,Pothole,21.1,0.6,0.2,TIER_2_MODERATE_HAZARD,SPEED_RESTRICTION_PWD_PATCHING,89.1,NERALIS-EdgeVision-v2.4,True,24.8,93.45
INS-DMG-1916,SEG-06,95.6,Washout / Roadbed Erosion,61.0,34.4,34.9,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,92.9,NERALIS-EdgeVision-v2.4,True,25.8,93.95
INS-DMG-1917,SEG-16,122.6,Debris / Rockfall Deposit,2.3,20.3,69.2,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,94.1,NERALIS-EdgeVision-v2.4,True,25.18,92.85
INS-DMG-1918,SEG-07,112.2,Longitudinal / Transverse Crack,7.5,14.1,0.0,TIER_2_MODERATE_HAZARD,SEAL_CRACK_WATERPROOFING,93.7,NERALIS-EdgeVision-v2.4,True,25.15,94.02
INS-DMG-1919,SEG-11,102.0,Longitudinal / Transverse Crack,3.9,12.1,0.1,TIER_2_MODERATE_HAZARD,SEAL_CRACK_WATERPROOFING,90.7,NERALIS-EdgeVision-v2.4,True,23.45,92.74
INS-DMG-1920,SEG-07,94.9,Intact / Minor Surface Wear,1.1,0.4,0.0,TIER_1_ROUTINE_MONITORING,CONTINUE_NORMAL_OPERATION,94.3,NERALIS-EdgeVision-v2.4,False,25.15,94.02
INS-DMG-1921,SEG-01,23.0,Debris / Rockfall Deposit,9.0,39.6,144.7,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,94.8,NERALIS-EdgeVision-v2.4,True,26.18,92.12
INS-DMG-1922,SEG-04,60.3,Debris / Rockfall Deposit,6.3,17.5,125.1,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,94.6,NERALIS-EdgeVision-v2.4,True,27.26,92.42
INS-DMG-1923,SEG-03,63.4,Intact / Minor Surface Wear,0.8,0.0,0.0,TIER_1_ROUTINE_MONITORING,CONTINUE_NORMAL_OPERATION,92.4,NERALIS-EdgeVision-v2.4,False,25.12,92.36
INS-DMG-1924,SEG-12,124.0,Debris / Rockfall Deposit,0.0,21.3,77.3,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,96.2,NERALIS-EdgeVision-v2.4,True,27.1,88.48
INS-DMG-1925,SEG-01,92.8,Pothole,19.2,1.7,0.2,TIER_2_MODERATE_HAZARD,SPEED_RESTRICTION_PWD_PATCHING,94.2,NERALIS-EdgeVision-v2.4,True,26.18,92.12
INS-DMG-1926,SEG-01,93.0,Intact / Minor Surface Wear,1.6,0.2,0.0,TIER_1_ROUTINE_MONITORING,CONTINUE_NORMAL_OPERATION,96.8,NERALIS-EdgeVision-v2.4,False,26.18,92.12
INS-DMG-1927,SEG-05,52.1,Debris / Rockfall Deposit,8.6,9.9,38.2,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,99.3,NERALIS-EdgeVision-v2.4,True,27.51,92.1
INS-DMG-1928,SEG-16,8.6,Washout / Roadbed Erosion,58.8,50.2,7.5,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,94.4,NERALIS-EdgeVision-v2.4,True,25.18,92.85
INS-DMG-1929,SEG-13,40.0,Longitudinal / Transverse Crack,7.1,3.0,0.1,TIER_2_MODERATE_HAZARD,SEAL_CRACK_WATERPROOFING,93.2,NERALIS-EdgeVision-v2.4,True,27.52,88.58
INS-DMG-1930,SEG-16,37.8,Debris / Rockfall Deposit,0.6,3.5,102.4,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,97.7,NERALIS-EdgeVision-v2.4,True,25.18,92.85
INS-DMG-1931,SEG-15,45.7,Washout / Roadbed Erosion,110.4,27.6,19.6,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,93.8,NERALIS-EdgeVision-v2.4,True,26.75,94.95
INS-DMG-1932,SEG-11,124.7,Debris / Rockfall Deposit,4.6,37.8,89.1,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,98.9,NERALIS-EdgeVision-v2.4,True,23.45,92.74
INS-DMG-1933,SEG-10,136.7,Intact / Minor Surface Wear,1.6,0.2,0.0,TIER_1_ROUTINE_MONITORING,CONTINUE_NORMAL_OPERATION,93.2,NERALIS-EdgeVision-v2.4,False,24.2,92.15
INS-DMG-1934,SEG-11,20.8,Pothole,20.7,1.4,0.5,TIER_2_MODERATE_HAZARD,SPEED_RESTRICTION_PWD_PATCHING,90.6,NERALIS-EdgeVision-v2.4,True,23.45,92.74
INS-DMG-1935,SEG-16,49.5,Pothole,10.8,1.1,0.2,TIER_1_ROUTINE_MONITORING,CONTINUE_NORMAL_OPERATION,93.7,NERALIS-EdgeVision-v2.4,False,25.18,92.85
INS-DMG-1936,SEG-10,68.5,Pothole,12.9,1.6,0.1,TIER_2_MODERATE_HAZARD,SPEED_RESTRICTION_PWD_PATCHING,96.4,NERALIS-EdgeVision-v2.4,True,24.2,92.15
INS-DMG-1937,SEG-14,138.1,Debris / Rockfall Deposit,7.7,19.3,76.7,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,97.0,NERALIS-EdgeVision-v2.4,True,26.6,93.4
INS-DMG-1938,SEG-08,110.3,Pothole,21.3,0.8,0.3,TIER_2_MODERATE_HAZARD,SPEED_RESTRICTION_PWD_PATCHING,90.5,NERALIS-EdgeVision-v2.4,True,25.72,93.88
INS-DMG-1939,SEG-08,18.4,Pothole,17.9,0.4,0.5,TIER_2_MODERATE_HAZARD,SPEED_RESTRICTION_PWD_PATCHING,94.6,NERALIS-EdgeVision-v2.4,True,25.72,93.88
INS-DMG-1940,SEG-15,39.2,Pothole,9.7,0.5,0.5,TIER_1_ROUTINE_MONITORING,CONTINUE_NORMAL_OPERATION,96.3,NERALIS-EdgeVision-v2.4,False,26.75,94.95
INS-DMG-1941,SEG-08,76.2,Washout / Roadbed Erosion,27.6,7.7,11.0,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,94.4,NERALIS-EdgeVision-v2.4,True,25.72,93.88
INS-DMG-1942,SEG-04,59.3,Pothole,21.7,1.6,0.1,TIER_2_MODERATE_HAZARD,SPEED_RESTRICTION_PWD_PATCHING,96.9,NERALIS-EdgeVision-v2.4,True,27.26,92.42
INS-DMG-1943,SEG-13,75.9,Longitudinal / Transverse Crack,4.0,5.5,0.1,TIER_2_MODERATE_HAZARD,SEAL_CRACK_WATERPROOFING,86.5,NERALIS-EdgeVision-v2.4,True,27.52,88.58
INS-DMG-1944,SEG-07,19.7,Longitudinal / Transverse Crack,6.2,14.7,0.1,TIER_2_MODERATE_HAZARD,SEAL_CRACK_WATERPROOFING,93.8,NERALIS-EdgeVision-v2.4,True,25.15,94.02
INS-DMG-1945,SEG-09,68.1,Pothole,13.7,1.5,0.4,TIER_2_MODERATE_HAZARD,SPEED_RESTRICTION_PWD_PATCHING,90.0,NERALIS-EdgeVision-v2.4,True,24.8,93.45
INS-DMG-1946,SEG-05,13.9,Debris / Rockfall Deposit,0.5,16.0,123.2,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,94.0,NERALIS-EdgeVision-v2.4,True,27.51,92.1
INS-DMG-1947,SEG-12,26.5,Pothole,5.1,1.1,0.3,TIER_1_ROUTINE_MONITORING,CONTINUE_NORMAL_OPERATION,97.4,NERALIS-EdgeVision-v2.4,False,27.1,88.48
INS-DMG-1948,SEG-16,133.8,Washout / Roadbed Erosion,65.2,48.0,37.7,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,97.2,NERALIS-EdgeVision-v2.4,True,25.18,92.85
INS-DMG-1949,SEG-03,18.4,Pothole,6.9,1.0,0.5,TIER_1_ROUTINE_MONITORING,CONTINUE_NORMAL_OPERATION,94.1,NERALIS-EdgeVision-v2.4,False,25.12,92.36
INS-DMG-1950,SEG-08,12.6,Pothole,6.2,0.9,0.5,TIER_1_ROUTINE_MONITORING,CONTINUE_NORMAL_OPERATION,90.5,NERALIS-EdgeVision-v2.4,False,25.72,93.88
INS-DMG-1951,SEG-11,11.2,Longitudinal / Transverse Crack,7.1,7.6,0.1,TIER_2_MODERATE_HAZARD,SEAL_CRACK_WATERPROOFING,85.3,NERALIS-EdgeVision-v2.4,True,23.45,92.74
INS-DMG-1952,SEG-08,42.8,Intact / Minor Surface Wear,1.0,0.1,0.0,TIER_1_ROUTINE_MONITORING,CONTINUE_NORMAL_OPERATION,93.3,NERALIS-EdgeVision-v2.4,False,25.72,93.88
INS-DMG-1953,SEG-01,118.9,Washout / Roadbed Erosion,90.3,18.7,7.8,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,93.4,NERALIS-EdgeVision-v2.4,True,26.18,92.12
INS-DMG-1954,SEG-03,92.2,Longitudinal / Transverse Crack,3.4,3.9,0.1,TIER_2_MODERATE_HAZARD,SEAL_CRACK_WATERPROOFING,93.8,NERALIS-EdgeVision-v2.4,True,25.12,92.36
INS-DMG-1955,SEG-10,38.2,Intact / Minor Surface Wear,0.8,0.0,0.0,TIER_1_ROUTINE_MONITORING,CONTINUE_NORMAL_OPERATION,90.3,NERALIS-EdgeVision-v2.4,False,24.2,92.15
INS-DMG-1956,SEG-01,74.2,Debris / Rockfall Deposit,2.6,2.7,79.0,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,93.7,NERALIS-EdgeVision-v2.4,True,26.18,92.12
INS-DMG-1957,SEG-02,71.7,Intact / Minor Surface Wear,1.8,0.3,0.0,TIER_1_ROUTINE_MONITORING,CONTINUE_NORMAL_OPERATION,95.0,NERALIS-EdgeVision-v2.4,False,25.75,91.88
INS-DMG-1958,SEG-10,40.8,Pothole,5.6,0.8,0.3,TIER_1_ROUTINE_MONITORING,CONTINUE_NORMAL_OPERATION,91.0,NERALIS-EdgeVision-v2.4,False,24.2,92.15
INS-DMG-1959,SEG-08,111.4,Debris / Rockfall Deposit,8.6,44.5,170.8,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,93.5,NERALIS-EdgeVision-v2.4,True,25.72,93.88
INS-DMG-1960,SEG-06,90.6,Longitudinal / Transverse Crack,2.6,7.3,0.2,TIER_2_MODERATE_HAZARD,SEAL_CRACK_WATERPROOFING,86.6,NERALIS-EdgeVision-v2.4,True,25.8,93.95
INS-DMG-1961,SEG-10,92.8,Pothole,20.9,0.7,0.1,TIER_2_MODERATE_HAZARD,SPEED_RESTRICTION_PWD_PATCHING,95.8,NERALIS-EdgeVision-v2.4,True,24.2,92.15
INS-DMG-1962,SEG-05,17.5,Washout / Roadbed Erosion,27.4,55.2,33.0,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,94.1,NERALIS-EdgeVision-v2.4,True,27.51,92.1
INS-DMG-1963,SEG-10,121.5,Pothole,16.0,0.3,0.0,TIER_2_MODERATE_HAZARD,SPEED_RESTRICTION_PWD_PATCHING,93.2,NERALIS-EdgeVision-v2.4,True,24.2,92.15
INS-DMG-1964,SEG-11,135.2,Longitudinal / Transverse Crack,5.0,14.2,0.2,TIER_2_MODERATE_HAZARD,SEAL_CRACK_WATERPROOFING,89.3,NERALIS-EdgeVision-v2.4,True,23.45,92.74
INS-DMG-1965,SEG-12,97.6,Pothole,20.6,0.8,0.0,TIER_2_MODERATE_HAZARD,SPEED_RESTRICTION_PWD_PATCHING,91.8,NERALIS-EdgeVision-v2.4,True,27.1,88.48
INS-DMG-1966,SEG-07,82.0,Debris / Rockfall Deposit,9.7,6.4,112.7,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,96.2,NERALIS-EdgeVision-v2.4,True,25.15,94.02
INS-DMG-1967,SEG-08,15.0,Debris / Rockfall Deposit,7.1,32.5,103.2,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,97.0,NERALIS-EdgeVision-v2.4,True,25.72,93.88
INS-DMG-1968,SEG-03,58.4,Pothole,19.5,1.5,0.3,TIER_2_MODERATE_HAZARD,SPEED_RESTRICTION_PWD_PATCHING,90.1,NERALIS-EdgeVision-v2.4,True,25.12,92.36
INS-DMG-1969,SEG-06,108.3,Pothole,17.1,0.5,0.3,TIER_2_MODERATE_HAZARD,SPEED_RESTRICTION_PWD_PATCHING,93.8,NERALIS-EdgeVision-v2.4,True,25.8,93.95
INS-DMG-1970,SEG-08,85.7,Debris / Rockfall Deposit,4.2,8.5,23.9,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,95.2,NERALIS-EdgeVision-v2.4,True,25.72,93.88
INS-DMG-1971,SEG-10,102.0,Pothole,9.2,0.9,0.4,TIER_1_ROUTINE_MONITORING,CONTINUE_NORMAL_OPERATION,97.7,NERALIS-EdgeVision-v2.4,False,24.2,92.15
INS-DMG-1972,SEG-07,83.5,Pothole,11.4,1.0,0.1,TIER_1_ROUTINE_MONITORING,CONTINUE_NORMAL_OPERATION,90.6,NERALIS-EdgeVision-v2.4,False,25.15,94.02
INS-DMG-1973,SEG-06,9.7,Longitudinal / Transverse Crack,4.0,5.3,0.2,TIER_2_MODERATE_HAZARD,SEAL_CRACK_WATERPROOFING,87.1,NERALIS-EdgeVision-v2.4,True,25.8,93.95
INS-DMG-1974,SEG-08,29.2,Intact / Minor Surface Wear,0.3,0.4,0.0,TIER_1_ROUTINE_MONITORING,CONTINUE_NORMAL_OPERATION,93.8,NERALIS-EdgeVision-v2.4,False,25.72,93.88
INS-DMG-1975,SEG-06,4.3,Pothole,16.1,0.4,0.5,TIER_2_MODERATE_HAZARD,SPEED_RESTRICTION_PWD_PATCHING,89.7,NERALIS-EdgeVision-v2.4,True,25.8,93.95
INS-DMG-1976,SEG-05,127.2,Washout / Roadbed Erosion,96.8,23.1,27.9,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,97.8,NERALIS-EdgeVision-v2.4,True,27.51,92.1
INS-DMG-1977,SEG-01,20.0,Longitudinal / Transverse Crack,1.7,3.3,0.2,TIER_2_MODERATE_HAZARD,SEAL_CRACK_WATERPROOFING,89.7,NERALIS-EdgeVision-v2.4,True,26.18,92.12
INS-DMG-1978,SEG-07,65.0,Debris / Rockfall Deposit,5.6,32.5,140.0,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,99.2,NERALIS-EdgeVision-v2.4,True,25.15,94.02
INS-DMG-1979,SEG-03,109.7,Intact / Minor Surface Wear,1.7,0.5,0.0,TIER_1_ROUTINE_MONITORING,CONTINUE_NORMAL_OPERATION,94.7,NERALIS-EdgeVision-v2.4,False,25.12,92.36
INS-DMG-1980,SEG-01,134.7,Longitudinal / Transverse Crack,7.8,3.9,0.1,TIER_2_MODERATE_HAZARD,SEAL_CRACK_WATERPROOFING,92.7,NERALIS-EdgeVision-v2.4,True,26.18,92.12
INS-DMG-1981,SEG-14,6.3,Longitudinal / Transverse Crack,6.2,16.9,0.2,TIER_2_MODERATE_HAZARD,SEAL_CRACK_WATERPROOFING,89.0,NERALIS-EdgeVision-v2.4,True,26.6,93.4
INS-DMG-1982,SEG-01,54.3,Debris / Rockfall Deposit,1.8,15.8,66.2,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,95.8,NERALIS-EdgeVision-v2.4,True,26.18,92.12
INS-DMG-1983,SEG-06,92.9,Pothole,4.8,1.5,0.0,TIER_1_ROUTINE_MONITORING,CONTINUE_NORMAL_OPERATION,91.5,NERALIS-EdgeVision-v2.4,False,25.8,93.95
INS-DMG-1984,SEG-05,20.1,Pothole,19.4,0.5,0.4,TIER_2_MODERATE_HAZARD,SPEED_RESTRICTION_PWD_PATCHING,90.5,NERALIS-EdgeVision-v2.4,True,27.51,92.1
INS-DMG-1985,SEG-01,89.2,Longitudinal / Transverse Crack,8.0,16.7,0.1,TIER_2_MODERATE_HAZARD,SEAL_CRACK_WATERPROOFING,92.6,NERALIS-EdgeVision-v2.4,True,26.18,92.12
INS-DMG-1986,SEG-16,22.6,Longitudinal / Transverse Crack,3.0,8.8,0.1,TIER_2_MODERATE_HAZARD,SEAL_CRACK_WATERPROOFING,87.5,NERALIS-EdgeVision-v2.4,True,25.18,92.85
INS-DMG-1987,SEG-05,121.5,Pothole,5.5,0.3,0.1,TIER_1_ROUTINE_MONITORING,CONTINUE_NORMAL_OPERATION,92.2,NERALIS-EdgeVision-v2.4,False,27.51,92.1
INS-DMG-1988,SEG-06,111.7,Longitudinal / Transverse Crack,4.8,14.6,0.0,TIER_2_MODERATE_HAZARD,SEAL_CRACK_WATERPROOFING,93.3,NERALIS-EdgeVision-v2.4,True,25.8,93.95
INS-DMG-1989,SEG-06,41.8,Longitudinal / Transverse Crack,7.5,9.9,0.1,TIER_2_MODERATE_HAZARD,SEAL_CRACK_WATERPROOFING,90.7,NERALIS-EdgeVision-v2.4,True,25.8,93.95
INS-DMG-1990,SEG-04,78.6,Pothole,14.7,1.0,0.4,TIER_2_MODERATE_HAZARD,SPEED_RESTRICTION_PWD_PATCHING,93.6,NERALIS-EdgeVision-v2.4,True,27.26,92.42
INS-DMG-1991,SEG-13,40.9,Intact / Minor Surface Wear,0.2,0.0,0.0,TIER_1_ROUTINE_MONITORING,CONTINUE_NORMAL_OPERATION,91.2,NERALIS-EdgeVision-v2.4,False,27.52,88.58
INS-DMG-1992,SEG-10,40.4,Intact / Minor Surface Wear,1.3,0.1,0.0,TIER_1_ROUTINE_MONITORING,CONTINUE_NORMAL_OPERATION,94.2,NERALIS-EdgeVision-v2.4,False,24.2,92.15
INS-DMG-1993,SEG-05,81.1,Intact / Minor Surface Wear,2.0,0.4,0.0,TIER_1_ROUTINE_MONITORING,CONTINUE_NORMAL_OPERATION,92.2,NERALIS-EdgeVision-v2.4,False,27.51,92.1
INS-DMG-1994,SEG-09,64.0,Longitudinal / Transverse Crack,7.6,16.6,0.1,TIER_2_MODERATE_HAZARD,SEAL_CRACK_WATERPROOFING,88.6,NERALIS-EdgeVision-v2.4,True,24.8,93.45
INS-DMG-1995,SEG-06,13.3,Pothole,15.2,1.1,0.0,TIER_2_MODERATE_HAZARD,SPEED_RESTRICTION_PWD_PATCHING,94.2,NERALIS-EdgeVision-v2.4,True,25.8,93.95
INS-DMG-1996,SEG-09,87.6,Longitudinal / Transverse Crack,4.6,7.3,0.0,TIER_2_MODERATE_HAZARD,SEAL_CRACK_WATERPROOFING,94.4,NERALIS-EdgeVision-v2.4,True,24.8,93.45
INS-DMG-1997,SEG-04,72.7,Longitudinal / Transverse Crack,5.7,5.1,0.1,TIER_2_MODERATE_HAZARD,SEAL_CRACK_WATERPROOFING,85.4,NERALIS-EdgeVision-v2.4,True,27.26,92.42
INS-DMG-1998,SEG-12,66.2,Washout / Roadbed Erosion,112.1,47.3,38.4,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,95.8,NERALIS-EdgeVision-v2.4,True,27.1,88.48
INS-DMG-1999,SEG-15,126.1,Pothole,20.6,1.3,0.4,TIER_2_MODERATE_HAZARD,SPEED_RESTRICTION_PWD_PATCHING,95.5,NERALIS-EdgeVision-v2.4,True,26.75,94.95
INS-DMG-2000,SEG-03,10.7,Intact / Minor Surface Wear,1.3,0.4,0.0,TIER_1_ROUTINE_MONITORING,CONTINUE_NORMAL_OPERATION,94.4,NERALIS-EdgeVision-v2.4,False,25.12,92.36
INS-DMG-2001,SEG-01,85.9,Intact / Minor Surface Wear,2.0,0.1,0.0,TIER_1_ROUTINE_MONITORING,CONTINUE_NORMAL_OPERATION,93.5,NERALIS-EdgeVision-v2.4,False,26.18,92.12
INS-DMG-2002,SEG-09,96.2,Washout / Roadbed Erosion,45.2,39.4,18.8,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,95.9,NERALIS-EdgeVision-v2.4,True,24.8,93.45
INS-DMG-2003,SEG-15,101.9,Debris / Rockfall Deposit,7.4,40.9,144.9,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,99.0,NERALIS-EdgeVision-v2.4,True,26.75,94.95
INS-DMG-2004,SEG-10,93.6,Debris / Rockfall Deposit,5.3,26.4,17.1,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,93.3,NERALIS-EdgeVision-v2.4,True,24.2,92.15
INS-DMG-2005,SEG-08,123.1,Intact / Minor Surface Wear,1.9,0.1,0.0,TIER_1_ROUTINE_MONITORING,CONTINUE_NORMAL_OPERATION,96.3,NERALIS-EdgeVision-v2.4,False,25.72,93.88
INS-DMG-2006,SEG-12,70.2,Longitudinal / Transverse Crack,2.7,12.8,0.1,TIER_2_MODERATE_HAZARD,SEAL_CRACK_WATERPROOFING,88.1,NERALIS-EdgeVision-v2.4,True,27.1,88.48
INS-DMG-2007,SEG-10,80.9,Washout / Roadbed Erosion,35.4,12.5,19.0,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,95.9,NERALIS-EdgeVision-v2.4,True,24.2,92.15
INS-DMG-2008,SEG-13,9.0,Pothole,15.1,1.3,0.5,TIER_2_MODERATE_HAZARD,SPEED_RESTRICTION_PWD_PATCHING,94.3,NERALIS-EdgeVision-v2.4,True,27.52,88.58
INS-DMG-2009,SEG-08,130.7,Debris / Rockfall Deposit,1.4,21.4,108.7,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,92.5,NERALIS-EdgeVision-v2.4,True,25.72,93.88
INS-DMG-2010,SEG-13,10.5,Debris / Rockfall Deposit,5.8,17.2,46.0,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,94.2,NERALIS-EdgeVision-v2.4,True,27.52,88.58
