stream_id,corridor_id,timestamp,incline_tilt_deg,pore_pressure_kpa,acoustic_emission_db,precipitation_rate_mmh,surface_displacement_mm,ambient_temp_c,warning_state
TEL-01132,SEG-16,2026-09-01T11:15:26.400214,3.83,77.2,61.7,12.4,14.93,14.4,CRITICAL_SLOPE_MOVEMENT
TEL-01133,SEG-09,2026-09-01T11:17:50.400214,3.118,79.6,48.3,0.5,1.7,23.4,CRITICAL_SLOPE_MOVEMENT
TEL-01134,SEG-01,2026-09-01T11:20:14.400214,2.761,82.0,46.5,22.8,10.64,21.9,CRITICAL_SLOPE_MOVEMENT
TEL-01135,SEG-06,2026-09-01T11:22:38.400214,2.316,62.2,48.1,2.5,6.1,27.4,WARNING_ELEVATED_PORE_PRESSURE
TEL-01136,SEG-02,2026-09-01T11:25:02.400214,1.493,20.7,29.4,1.7,14.28,27.9,CRITICAL_SLOPE_MOVEMENT
TEL-01137,SEG-15,2026-09-01T11:27:26.400214,3.998,58.7,46.8,1.6,8.79,19.0,CRITICAL_SLOPE_MOVEMENT
TEL-01138,SEG-14,2026-09-01T11:29:50.400214,3.222,21.7,62.1,39.1,11.66,14.4,CRITICAL_SLOPE_MOVEMENT
TEL-01139,SEG-11,2026-09-01T11:32:14.400214,4.07,36.3,68.0,9.7,6.0,21.7,CRITICAL_SLOPE_MOVEMENT
TEL-01140,SEG-06,2026-09-01T11:34:38.400214,3.639,68.4,48.9,8.0,15.87,28.5,CRITICAL_SLOPE_MOVEMENT
TEL-01141,SEG-09,2026-09-01T11:37:02.400214,3.925,24.7,39.2,43.6,2.65,20.8,CRITICAL_SLOPE_MOVEMENT
TEL-01142,SEG-03,2026-09-01T11:39:26.400214,1.642,52.2,71.5,21.0,4.59,21.7,WARNING_ELEVATED_PORE_PRESSURE
TEL-01143,SEG-15,2026-09-01T11:41:50.400214,3.486,39.9,43.4,23.9,7.49,24.9,CRITICAL_SLOPE_MOVEMENT
TEL-01144,SEG-03,2026-09-01T11:44:14.400214,2.76,79.5,38.0,32.6,0.18,26.8,CRITICAL_SLOPE_MOVEMENT
TEL-01145,SEG-08,2026-09-01T11:46:38.400214,2.967,56.0,63.6,28.1,3.05,26.6,WARNING_ELEVATED_PORE_PRESSURE
TEL-01146,SEG-07,2026-09-01T11:49:02.400214,3.985,34.1,32.6,14.7,10.04,18.6,CRITICAL_SLOPE_MOVEMENT
TEL-01147,SEG-15,2026-09-01T11:51:26.400214,0.575,16.9,66.5,6.1,1.53,16.3,STABLE_NOMINAL
TEL-01148,SEG-06,2026-09-01T11:53:50.400214,2.328,20.4,77.7,17.1,15.37,26.5,CRITICAL_SLOPE_MOVEMENT
TEL-01149,SEG-13,2026-09-01T11:56:14.400214,1.495,20.2,32.3,10.1,15.66,24.9,CRITICAL_SLOPE_MOVEMENT
TEL-01150,SEG-13,2026-09-01T11:58:38.400214,0.156,58.1,74.6,3.9,8.46,16.5,WARNING_ELEVATED_PORE_PRESSURE
TEL-01151,SEG-06,2026-09-01T12:01:02.400214,0.445,80.5,48.0,0.2,10.77,20.9,CRITICAL_SLOPE_MOVEMENT
TEL-01152,SEG-16,2026-09-01T12:03:26.400214,3.08,29.3,62.3,26.9,10.91,24.3,CRITICAL_SLOPE_MOVEMENT
TEL-01153,SEG-11,2026-09-01T12:05:50.400214,2.159,26.0,26.6,24.1,9.85,24.1,WARNING_ELEVATED_PORE_PRESSURE
TEL-01154,SEG-09,2026-09-01T12:08:14.400214,0.746,47.0,68.5,0.5,17.7,16.6,CRITICAL_SLOPE_MOVEMENT
TEL-01155,SEG-01,2026-09-01T12:10:38.400214,2.999,82.0,70.3,6.4,15.1,27.2,CRITICAL_SLOPE_MOVEMENT
TEL-01156,SEG-04,2026-09-01T12:13:02.400214,3.589,25.2,51.8,26.1,10.56,18.7,CRITICAL_SLOPE_MOVEMENT
TEL-01157,SEG-15,2026-09-01T12:15:26.400214,1.048,75.7,30.7,33.9,2.42,15.1,CRITICAL_SLOPE_MOVEMENT
TEL-01158,SEG-14,2026-09-01T12:17:50.400214,2.791,74.2,76.8,0.2,0.16,17.7,CRITICAL_SLOPE_MOVEMENT
TEL-01159,SEG-09,2026-09-01T12:20:14.400214,1.552,18.4,45.2,24.7,17.57,18.1,CRITICAL_SLOPE_MOVEMENT
TEL-01160,SEG-13,2026-09-01T12:22:38.400214,1.746,38.7,71.8,14.9,8.51,19.3,WARNING_ELEVATED_PORE_PRESSURE
TEL-01161,SEG-02,2026-09-01T12:25:02.400214,0.102,15.4,54.1,16.1,10.94,21.6,WARNING_ELEVATED_PORE_PRESSURE
TEL-01162,SEG-04,2026-09-01T12:27:26.400214,2.666,23.5,43.9,43.2,7.24,20.4,WARNING_ELEVATED_PORE_PRESSURE
TEL-01163,SEG-06,2026-09-01T12:29:50.400214,1.173,31.3,52.2,4.4,14.08,27.2,CRITICAL_SLOPE_MOVEMENT
TEL-01164,SEG-16,2026-09-01T12:32:14.400214,3.696,68.5,30.3,35.8,10.09,28.7,CRITICAL_SLOPE_MOVEMENT
TEL-01165,SEG-15,2026-09-01T12:34:38.400214,3.889,57.0,66.3,12.1,3.64,28.7,CRITICAL_SLOPE_MOVEMENT
TEL-01166,SEG-08,2026-09-01T12:37:02.400214,0.438,35.1,62.3,20.6,9.08,22.8,WARNING_ELEVATED_PORE_PRESSURE
TEL-01167,SEG-16,2026-09-01T12:39:26.400214,3.674,41.1,31.7,12.5,7.74,24.4,CRITICAL_SLOPE_MOVEMENT
TEL-01168,SEG-06,2026-09-01T12:41:50.400214,2.201,20.3,46.3,10.7,15.55,22.1,CRITICAL_SLOPE_MOVEMENT
TEL-01169,SEG-04,2026-09-01T12:44:14.400214,2.512,37.6,74.5,7.6,0.56,23.7,STABLE_NOMINAL
TEL-01170,SEG-01,2026-09-01T12:46:38.400214,1.773,33.6,72.1,28.6,8.34,25.7,WARNING_ELEVATED_PORE_PRESSURE
TEL-01171,SEG-11,2026-09-01T12:49:02.400214,0.674,36.0,51.0,23.6,15.85,17.8,CRITICAL_SLOPE_MOVEMENT
TEL-01172,SEG-11,2026-09-01T12:51:26.400214,3.879,16.6,61.2,37.3,10.67,27.9,CRITICAL_SLOPE_MOVEMENT
TEL-01173,SEG-10,2026-09-01T12:53:50.400214,1.775,24.7,50.2,14.1,10.46,15.6,WARNING_ELEVATED_PORE_PRESSURE
TEL-01174,SEG-04,2026-09-01T12:56:14.400214,1.892,78.8,66.3,11.8,5.48,26.0,CRITICAL_SLOPE_MOVEMENT
TEL-01175,SEG-15,2026-09-01T12:58:38.400214,3.749,76.5,63.1,23.5,8.66,21.6,CRITICAL_SLOPE_MOVEMENT
TEL-01176,SEG-06,2026-09-01T13:01:02.400214,1.179,18.0,72.3,1.5,3.08,25.6,STABLE_NOMINAL
TEL-01177,SEG-15,2026-09-01T13:03:26.400214,0.751,59.2,70.3,32.1,17.29,24.3,CRITICAL_SLOPE_MOVEMENT
TEL-01178,SEG-02,2026-09-01T13:05:50.400214,1.684,54.4,69.6,15.5,2.97,28.3,WARNING_ELEVATED_PORE_PRESSURE
TEL-01179,SEG-13,2026-09-01T13:08:14.400214,1.01,39.3,76.9,27.8,12.26,18.1,CRITICAL_SLOPE_MOVEMENT
TEL-01180,SEG-05,2026-09-01T13:10:38.400214,4.043,74.0,59.9,27.3,11.97,23.5,CRITICAL_SLOPE_MOVEMENT
TEL-01181,SEG-16,2026-09-01T13:13:02.400214,2.761,40.5,57.8,43.3,9.67,22.5,WARNING_ELEVATED_PORE_PRESSURE
TEL-01182,SEG-06,2026-09-01T13:15:26.400214,1.544,71.2,72.6,31.9,12.8,21.5,CRITICAL_SLOPE_MOVEMENT
TEL-01183,SEG-13,2026-09-01T13:17:50.400214,0.18,18.2,54.4,5.3,4.45,21.3,STABLE_NOMINAL
TEL-01184,SEG-16,2026-09-01T13:20:14.400214,0.261,49.8,36.0,13.8,14.93,26.8,CRITICAL_SLOPE_MOVEMENT
TEL-01185,SEG-05,2026-09-01T13:22:38.400214,3.302,53.6,61.4,11.9,3.7,26.8,CRITICAL_SLOPE_MOVEMENT
TEL-01186,SEG-16,2026-09-01T13:25:02.400214,0.917,52.7,69.7,16.5,16.32,18.1,CRITICAL_SLOPE_MOVEMENT
TEL-01187,SEG-07,2026-09-01T13:27:26.400214,2.268,81.3,75.6,12.9,1.62,21.3,CRITICAL_SLOPE_MOVEMENT
TEL-01188,SEG-06,2026-09-01T13:29:50.400214,3.91,58.3,28.8,8.5,1.24,25.0,CRITICAL_SLOPE_MOVEMENT
TEL-01189,SEG-11,2026-09-01T13:32:14.400214,1.562,35.5,74.7,16.8,3.07,15.8,STABLE_NOMINAL
TEL-01190,SEG-08,2026-09-01T13:34:38.400214,2.1,57.5,38.4,30.1,10.36,15.1,WARNING_ELEVATED_PORE_PRESSURE
TEL-01191,SEG-04,2026-09-01T13:37:02.400214,2.919,37.3,41.7,34.3,10.27,15.6,WARNING_ELEVATED_PORE_PRESSURE
TEL-01192,SEG-05,2026-09-01T13:39:26.400214,3.391,53.5,32.9,7.0,1.97,21.5,CRITICAL_SLOPE_MOVEMENT
TEL-01193,SEG-13,2026-09-01T13:41:50.400214,0.876,24.5,47.0,16.7,6.69,23.8,WARNING_ELEVATED_PORE_PRESSURE
TEL-01194,SEG-10,2026-09-01T13:44:14.400214,0.206,28.1,27.0,34.3,5.64,23.5,WARNING_ELEVATED_PORE_PRESSURE
TEL-01195,SEG-10,2026-09-01T13:46:38.400214,2.722,36.5,54.1,7.2,13.71,24.6,CRITICAL_SLOPE_MOVEMENT
TEL-01196,SEG-04,2026-09-01T13:49:02.400214,0.906,82.9,76.5,9.9,7.41,21.4,CRITICAL_SLOPE_MOVEMENT
TEL-01197,SEG-07,2026-09-01T13:51:26.400214,0.593,69.3,78.0,10.9,9.61,19.9,WARNING_ELEVATED_PORE_PRESSURE
TEL-01198,SEG-09,2026-09-01T13:53:50.400214,4.014,67.7,61.1,27.8,10.73,20.9,CRITICAL_SLOPE_MOVEMENT
TEL-01199,SEG-09,2026-09-01T13:56:14.400214,2.72,58.5,70.3,36.2,13.28,27.6,CRITICAL_SLOPE_MOVEMENT
TEL-01200,SEG-01,2026-09-01T13:58:38.400214,1.437,39.2,31.1,18.1,5.39,14.3,WARNING_ELEVATED_PORE_PRESSURE
