event_id,corridor_id,corridor_name,state,latitude,longitude,elevation_m,slope_gradient_deg,terrain_ruggedness_index,rock_type,drainage_condition,daily_traffic_pcu,event_year,event_month,event_day,rainfall_24h_mm,rainfall_72h_mm,seasonal_rainfall_mm,annual_rainfall_mm,soil_moisture_pct,pore_water_pressure_kpa,vegetation_cover_pct,disruption_severity,disruption_binary,clearance_duration_hours,economic_loss_lakhs
EVT-NER-2022-13021,SEG-03,NH-6 Sonapur Tunnel & Jaintia Hills,Meghalaya,25.0636,92.3699,891.8,44.7,0.917,Gneiss & Schist,WELL_DRAINED_BERM,7469,2022,9,6,113.6,329.8,2850.0,3800,94.3,110.5,53.9,HIGH,1,41.2,184.9
EVT-NER-2021-13022,SEG-01,NH-27 Guwahati-Nagaon Corridor,Assam,26.149,92.12,175.9,9.5,0.492,Shale & Siltstone,CRITICAL_BLOCKED_CULVERT,13530,2021,8,10,188.7,598.5,1575.0,2100,99.8,140.9,61.1,HIGH,1,75.3,318.3
EVT-NER-2021-13023,SEG-15,Mon-Sonari Foothill Bypass,Nagaland,26.8796,94.9719,459.0,41.2,0.791,Limestone Karst,CRITICAL_BLOCKED_CULVERT,1859,2021,9,19,151.8,480.6,1650.0,2200,99.8,128.0,50.2,HIGH,1,65.5,315.7
EVT-NER-2019-13024,SEG-12,NH-10 Sevoke-Teesta Valley-Gangtok,Sikkim,27.1644,88.4353,732.3,45.3,0.957,Limestone Karst,POOR_GULLY,7690,2019,6,7,105.6,219.9,2550.0,3400,78.0,95.5,26.6,HIGH,1,64.3,333.4
EVT-NER-2023-13025,SEG-11,NH-54 Aizawl-Lunglei Ridge Route,Mizoram,23.377,92.6723,1306.1,46.9,0.933,Sedimentary Sandstone,WELL_DRAINED_BERM,3128,2023,6,25,102.6,234.5,1912.5,2550,80.5,96.3,54.8,HIGH,1,62.2,317.5
EVT-NER-2018-13026,SEG-06,NH-29 Dimapur-Kohima Hill Section,Nagaland,25.8122,93.8537,1230.3,35.0,0.892,Shale & Siltstone,MODERATE_NATURAL,5880,2018,9,11,90.9,231.9,1462.5,1950,77.5,89.9,67.5,HIGH,1,89.6,367.5
EVT-NER-2020-13027,SEG-15,Mon-Sonari Foothill Bypass,Nagaland,26.8673,94.8838,685.1,31.7,0.824,Alluvial Silt,CRITICAL_BLOCKED_CULVERT,1879,2020,7,5,73.2,187.3,1650.0,2200,70.1,78.2,53.6,HIGH,1,112.2,516.8
EVT-NER-2026-13028,SEG-13,North Sikkim Highway Gangtok-Mangan-Chungthang,Sikkim,27.405,88.6587,1976.3,51.2,1.0,Quartzite,POOR_GULLY,1679,2026,7,9,136.7,356.8,2325.0,3100,99.8,122.7,51.5,HIGH,1,66.6,322.4
EVT-NER-2024-13029,SEG-10,NH-8 Silchar-Agartala Highway,Tripura,24.253,92.1317,172.9,27.5,0.559,Sedimentary Sandstone,MODERATE_NATURAL,7112,2024,5,11,19.4,28.4,1537.5,2050,23.7,7.1,39.5,LOW,0,0.0,0.0
EVT-NER-2026-13030,SEG-13,North Sikkim Highway Gangtok-Mangan-Chungthang,Sikkim,27.5378,88.539,1949.6,51.0,1.0,Sedimentary Sandstone,POOR_GULLY,1174,2026,10,22,123.2,377.2,2325.0,3100,99.8,118.0,53.0,HIGH,1,72.1,315.8
EVT-NER-2022-13031,SEG-03,NH-6 Sonapur Tunnel & Jaintia Hills,Meghalaya,25.1156,92.3002,955.2,52.9,0.953,Shale & Siltstone,MODERATE_NATURAL,5645,2022,9,22,155.2,324.8,2850.0,3800,95.4,125.9,57.2,HIGH,1,105.0,493.9
EVT-NER-2025-13032,SEG-06,NH-29 Dimapur-Kohima Hill Section,Nagaland,25.9406,94.0625,1166.8,39.1,0.864,Sedimentary Sandstone,MODERATE_NATURAL,6632,2025,10,14,102.6,287.4,1462.5,1950,86.7,100.9,44.8,HIGH,1,89.7,412.4
EVT-NER-2025-13033,SEG-11,NH-54 Aizawl-Lunglei Ridge Route,Mizoram,23.3526,92.8369,1321.3,38.7,0.865,Sedimentary Sandstone,POOR_GULLY,2484,2025,8,13,47.6,136.4,1912.5,2550,64.0,64.7,30.2,MEDIUM,1,5.3,29.5
EVT-NER-2026-13034,SEG-08,NH-2 Pagla Pahar Subsidence Zone,Nagaland,25.7625,93.8753,831.7,50.5,0.957,Shale & Siltstone,CRITICAL_BLOCKED_CULVERT,4583,2026,10,17,155.6,391.0,1575.0,2100,99.8,129.3,49.6,HIGH,1,23.4,169.1
EVT-NER-2018-13035,SEG-16,Haflong-Silchar Hill Track (Dima Hasao),Assam,25.2,92.8842,975.8,42.5,0.994,Gneiss & Schist,MODERATE_NATURAL,3313,2018,11,12,17.2,22.3,2100.0,2800,22.5,6.8,29.7,LOW,0,0.0,0.0
EVT-NER-2022-13036,SEG-05,NH-13 Bomdila-Sela Pass-Tawang,Arunachal Pradesh,27.4063,92.1474,3883.9,51.1,0.978,Gneiss & Schist,CRITICAL_BLOCKED_CULVERT,1532,2022,3,11,11.3,18.5,1650.0,2200,21.7,6.5,57.6,MEDIUM,1,6.8,33.4
EVT-NER-2020-13037,SEG-06,NH-29 Dimapur-Kohima Hill Section,Nagaland,25.6873,93.8643,1020.2,32.7,0.803,Shale & Siltstone,POOR_GULLY,6069,2020,4,23,18.7,27.7,1462.5,1950,23.5,7.0,83.5,LOW,0,0.0,0.0
EVT-NER-2025-13038,SEG-09,NH-37 Imphal-Jiribam Rainforest Stretch,Manipur,24.9061,93.408,851.1,39.5,0.92,Gneiss & Schist,POOR_GULLY,2831,2025,3,27,5.4,7.8,1725.0,2300,19.6,5.9,84.7,LOW,0,0.0,0.0
EVT-NER-2026-13039,SEG-03,NH-6 Sonapur Tunnel & Jaintia Hills,Meghalaya,25.0948,92.384,901.6,45.7,0.943,Shale & Siltstone,CRITICAL_BLOCKED_CULVERT,6633,2026,11,8,9.0,12.7,2850.0,3800,20.5,6.1,56.0,LOW,0,0.0,0.0
EVT-NER-2021-13040,SEG-16,Haflong-Silchar Hill Track (Dima Hasao),Assam,25.1831,92.9271,966.7,47.6,0.994,Gneiss & Schist,CRITICAL_BLOCKED_CULVERT,4119,2021,9,11,66.0,136.2,2100.0,2800,65.9,72.5,48.5,HIGH,1,80.2,349.1
EVT-NER-2018-13041,SEG-01,NH-27 Guwahati-Nagaon Corridor,Assam,26.1191,92.1273,218.4,17.4,0.394,Limestone Karst,CRITICAL_BLOCKED_CULVERT,14875,2018,6,19,190.5,447.5,1575.0,2100,99.8,141.5,56.9,HIGH,1,75.8,351.8
EVT-NER-2022-13042,SEG-06,NH-29 Dimapur-Kohima Hill Section,Nagaland,25.9224,94.091,1020.5,42.2,0.889,Shale & Siltstone,MODERATE_NATURAL,5434,2022,8,13,181.4,512.4,1462.5,1950,99.8,138.3,60.2,HIGH,1,87.9,416.9
EVT-NER-2019-13043,SEG-03,NH-6 Sonapur Tunnel & Jaintia Hills,Meghalaya,25.2573,92.2322,884.0,55.8,0.963,Alluvial Silt,CRITICAL_BLOCKED_CULVERT,5538,2019,6,6,126.5,264.9,2850.0,3800,87.0,109.5,42.4,HIGH,1,29.0,162.3
EVT-NER-2020-13044,SEG-11,NH-54 Aizawl-Lunglei Ridge Route,Mizoram,23.3004,92.7512,1446.5,42.0,0.859,Gneiss & Schist,MODERATE_NATURAL,2265,2020,4,1,15.4,24.7,1912.5,2550,22.9,6.9,68.5,LOW,0,0.0,0.0
EVT-NER-2025-13045,SEG-01,NH-27 Guwahati-Nagaon Corridor,Assam,26.2541,92.042,81.5,19.4,0.511,Limestone Karst,MODERATE_NATURAL,12106,2025,9,17,88.8,206.6,1575.0,2100,70.3,83.8,28.7,MEDIUM,1,20.1,50.3
EVT-NER-2021-13046,SEG-07,NH-2 Kohima-Imphal Lifeline Corridor,Manipur,25.0773,94.004,1258.7,42.5,0.798,Quartzite,MODERATE_NATURAL,4006,2021,8,26,171.9,456.8,1350.0,1800,99.8,135.0,50.4,HIGH,1,93.9,435.2
EVT-NER-2026-13047,SEG-14,NH-715 Jorhat-Kaziranga Floodway,Assam,26.478,93.2909,148.3,5.0,0.327,Quartzite,MODERATE_NATURAL,11083,2026,8,7,216.3,677.1,1612.5,2150,99.8,150.6,35.1,HIGH,1,39.0,206.6
EVT-NER-2022-13048,SEG-04,NH-13 Bhalukpong-Bomdila Trans-Arunachal,Arunachal Pradesh,27.1162,92.3938,1975.8,44.4,0.963,Limestone Karst,MODERATE_NATURAL,3418,2022,8,15,163.7,470.9,1800.0,2400,99.8,132.1,43.0,HIGH,1,109.6,498.7
EVT-NER-2025-13049,SEG-10,NH-8 Silchar-Agartala Highway,Tripura,24.0708,92.0692,107.5,27.3,0.611,Alluvial Silt,MODERATE_NATURAL,6054,2025,10,15,108.9,286.6,1537.5,2050,84.0,101.1,27.5,HIGH,1,48.4,236.0
EVT-NER-2023-13050,SEG-10,NH-8 Silchar-Agartala Highway,Tripura,24.2216,92.0839,186.9,20.0,0.582,Quartzite,POOR_GULLY,6294,2023,9,8,164.7,489.0,1537.5,2050,99.8,132.5,45.8,HIGH,1,87.3,392.0
EVT-NER-2020-13051,SEG-16,Haflong-Silchar Hill Track (Dima Hasao),Assam,25.2709,92.805,1069.6,47.9,0.861,Shale & Siltstone,POOR_GULLY,2984,2020,7,23,59.4,140.6,2100.0,2800,66.6,70.7,58.0,HIGH,1,62.8,275.0
EVT-NER-2025-13052,SEG-01,NH-27 Guwahati-Nagaon Corridor,Assam,26.2973,92.1842,51.9,19.5,0.377,Quartzite,POOR_GULLY,16351,2025,9,24,153.2,457.9,1575.0,2100,99.8,128.5,66.0,HIGH,1,29.9,196.1
EVT-NER-2021-13053,SEG-09,NH-37 Imphal-Jiribam Rainforest Stretch,Manipur,24.7536,93.3431,825.3,47.0,0.838,Quartzite,WELL_DRAINED_BERM,2567,2021,11,8,22.2,37.5,1725.0,2300,25.5,7.6,27.6,MEDIUM,1,4.1,21.7
EVT-NER-2020-13054,SEG-05,NH-13 Bomdila-Sela Pass-Tawang,Arunachal Pradesh,27.4307,92.1749,3710.6,54.2,0.992,Shale & Siltstone,POOR_GULLY,1676,2020,6,12,98.3,312.9,1650.0,2200,93.9,104.8,48.0,HIGH,1,104.6,430.6
EVT-NER-2019-13055,SEG-01,NH-27 Guwahati-Nagaon Corridor,Assam,26.1091,92.1097,63.1,13.9,0.485,Gneiss & Schist,POOR_GULLY,16758,2019,10,6,176.1,543.4,1575.0,2100,99.8,136.5,50.1,HIGH,1,23.9,144.0
EVT-NER-2025-13056,SEG-12,NH-10 Sevoke-Teesta Valley-Gangtok,Sikkim,27.0048,88.6144,599.2,48.9,0.918,Limestone Karst,CRITICAL_BLOCKED_CULVERT,10723,2025,12,2,24.7,25.8,2550.0,3400,23.2,7.0,45.4,MEDIUM,1,11.9,44.5
EVT-NER-2020-13057,SEG-07,NH-2 Kohima-Imphal Lifeline Corridor,Manipur,25.2854,94.15,1323.7,34.9,0.895,Alluvial Silt,CRITICAL_BLOCKED_CULVERT,5520,2020,12,27,6.9,7.4,1350.0,1800,19.5,5.8,63.1,LOW,0,0.0,0.0
EVT-NER-2024-13058,SEG-11,NH-54 Aizawl-Lunglei Ridge Route,Mizoram,23.4247,92.73,1413.3,48.1,0.917,Shale & Siltstone,CRITICAL_BLOCKED_CULVERT,2274,2024,4,18,6.4,9.5,1912.5,2550,19.9,6.0,55.3,MEDIUM,1,4.2,13.9
EVT-NER-2019-13059,SEG-01,NH-27 Guwahati-Nagaon Corridor,Assam,26.0874,92.1232,97.3,7.4,0.491,Gneiss & Schist,MODERATE_NATURAL,12560,2019,9,9,75.6,224.8,1575.0,2100,70.3,79.2,75.8,MEDIUM,1,22.8,63.2
EVT-NER-2021-13060,SEG-08,NH-2 Pagla Pahar Subsidence Zone,Nagaland,25.7891,93.9913,872.3,43.3,0.893,Alluvial Silt,WELL_DRAINED_BERM,4518,2021,7,21,52.0,121.2,1575.0,2100,62.7,65.2,52.7,MEDIUM,1,24.0,70.4
EVT-NER-2019-13061,SEG-14,NH-715 Jorhat-Kaziranga Floodway,Assam,26.4557,93.3554,50,15.8,0.355,Sedimentary Sandstone,WELL_DRAINED_BERM,10523,2019,6,2,102.4,283.9,1612.5,2150,81.1,96.7,39.3,HIGH,1,40.0,243.8
EVT-NER-2026-13062,SEG-10,NH-8 Silchar-Agartala Highway,Tripura,24.0668,92.1184,227.2,25.5,0.654,Sedimentary Sandstone,CRITICAL_BLOCKED_CULVERT,7703,2026,6,10,200.1,420.9,1537.5,2050,99.8,144.9,65.6,HIGH,1,22.9,113.3
EVT-NER-2023-13063,SEG-16,Haflong-Silchar Hill Track (Dima Hasao),Assam,25.1285,92.9841,913.0,48.1,0.972,Gneiss & Schist,WELL_DRAINED_BERM,2802,2023,8,15,169.7,451.7,2100.0,2800,99.8,134.2,69.5,HIGH,1,46.6,220.0
EVT-NER-2018-13064,SEG-11,NH-54 Aizawl-Lunglei Ridge Route,Mizoram,23.4625,92.6634,1311.7,48.8,0.908,Sedimentary Sandstone,MODERATE_NATURAL,2800,2018,7,21,192.0,510.5,1912.5,2550,99.8,142.0,34.7,HIGH,1,59.1,269.2
EVT-NER-2025-13065,SEG-11,NH-54 Aizawl-Lunglei Ridge Route,Mizoram,23.543,92.8785,1332.2,38.2,0.939,Alluvial Silt,CRITICAL_BLOCKED_CULVERT,2305,2025,9,28,155.6,323.7,1912.5,2550,92.0,123.5,27.7,HIGH,1,48.0,258.1
EVT-NER-2019-13066,SEG-16,Haflong-Silchar Hill Track (Dima Hasao),Assam,25.0537,92.7114,898.9,46.4,0.954,Limestone Karst,POOR_GULLY,3384,2019,10,8,121.3,288.2,2100.0,2800,88.4,108.8,26.3,HIGH,1,29.8,168.6
EVT-NER-2018-13067,SEG-13,North Sikkim Highway Gangtok-Mangan-Chungthang,Sikkim,27.4909,88.6822,1871.2,59.3,0.999,Shale & Siltstone,POOR_GULLY,1741,2018,8,13,134.6,290.1,2325.0,3100,91.6,115.8,43.8,HIGH,1,61.9,275.6
EVT-NER-2018-13068,SEG-08,NH-2 Pagla Pahar Subsidence Zone,Nagaland,25.8666,93.9373,869.6,53.4,0.933,Limestone Karst,WELL_DRAINED_BERM,5726,2018,8,8,216.6,468.2,1575.0,2100,99.8,150.7,30.7,HIGH,1,88.0,367.8
EVT-NER-2023-13069,SEG-16,Haflong-Silchar Hill Track (Dima Hasao),Assam,25.0954,92.9704,1024.9,52.2,1.0,Gneiss & Schist,MODERATE_NATURAL,2763,2023,10,14,207.9,582.3,2100.0,2800,99.8,147.6,73.6,HIGH,1,96.3,453.3
EVT-NER-2023-13070,SEG-05,NH-13 Bomdila-Sela Pass-Tawang,Arunachal Pradesh,27.4322,91.9533,3899.9,50.9,0.909,Alluvial Silt,CRITICAL_BLOCKED_CULVERT,1768,2023,5,25,17.6,25.4,1650.0,2200,23.1,6.9,84.2,MEDIUM,1,8.9,34.9
EVT-NER-2018-13071,SEG-04,NH-13 Bhalukpong-Bomdila Trans-Arunachal,Arunachal Pradesh,27.1798,92.5643,1978.7,41.4,0.844,Gneiss & Schist,WELL_DRAINED_BERM,3265,2018,8,27,145.5,422.7,1800.0,2400,99.8,125.8,34.8,HIGH,1,64.2,334.8
EVT-NER-2026-13072,SEG-15,Mon-Sonari Foothill Bypass,Nagaland,26.749,95.0506,596.6,31.6,0.85,Shale & Siltstone,WELL_DRAINED_BERM,2086,2026,3,2,12.5,21.9,1650.0,2200,22.4,6.7,30.2,LOW,0,0.0,0.0
EVT-NER-2025-13073,SEG-16,Haflong-Silchar Hill Track (Dima Hasao),Assam,25.0978,92.713,873.3,53.8,0.989,Sedimentary Sandstone,WELL_DRAINED_BERM,3877,2025,6,1,113.0,293.5,2100.0,2800,90.9,107.7,40.7,HIGH,1,66.3,319.9
EVT-NER-2026-13074,SEG-09,NH-37 Imphal-Jiribam Rainforest Stretch,Manipur,24.8755,93.5629,702.6,39.3,0.943,Shale & Siltstone,CRITICAL_BLOCKED_CULVERT,3747,2026,6,1,160.6,353.7,1725.0,2300,96.7,128.7,60.3,HIGH,1,44.0,192.8
EVT-NER-2021-13075,SEG-03,NH-6 Sonapur Tunnel & Jaintia Hills,Meghalaya,25.1412,92.2427,885.1,49.8,0.976,Alluvial Silt,MODERATE_NATURAL,6255,2021,12,21,2.0,2.2,2850.0,3800,18.4,5.5,40.0,MEDIUM,1,13.0,38.6
EVT-NER-2023-13076,SEG-10,NH-8 Silchar-Agartala Highway,Tripura,24.3259,92.2646,157.6,23.9,0.642,Quartzite,MODERATE_NATURAL,6339,2023,10,24,100.9,285.1,1537.5,2050,83.0,97.6,48.8,HIGH,1,51.5,273.9
EVT-NER-2025-13077,SEG-10,NH-8 Silchar-Agartala Highway,Tripura,24.0813,92.1546,265.5,25.6,0.597,Shale & Siltstone,MODERATE_NATURAL,6391,2025,11,19,17.4,25.9,1537.5,2050,23.2,7.0,56.3,LOW,0,0.0,0.0
EVT-NER-2024-13078,SEG-05,NH-13 Bomdila-Sela Pass-Tawang,Arunachal Pradesh,27.501,92.1405,3894.7,51.3,1.0,Limestone Karst,POOR_GULLY,1751,2024,6,19,55.8,138.6,1650.0,2200,67.1,69.9,75.7,HIGH,1,104.1,481.6
EVT-NER-2025-13079,SEG-15,Mon-Sonari Foothill Bypass,Nagaland,26.7902,95.0088,534.2,35.4,0.845,Alluvial Silt,CRITICAL_BLOCKED_CULVERT,2238,2025,10,26,86.3,228.4,1650.0,2200,77.0,88.0,52.0,HIGH,1,85.7,373.0
EVT-NER-2025-13080,SEG-15,Mon-Sonari Foothill Bypass,Nagaland,26.7996,95.0417,566.7,29.5,0.774,Quartzite,MODERATE_NATURAL,1684,2025,7,23,36.5,108.7,1650.0,2200,57.8,56.1,68.9,MEDIUM,1,19.6,49.7
EVT-NER-2021-13081,SEG-08,NH-2 Pagla Pahar Subsidence Zone,Nagaland,25.598,93.9293,863.9,47.0,0.92,Alluvial Silt,MODERATE_NATURAL,5014,2021,8,23,185.0,469.6,1575.0,2100,99.8,139.6,57.7,HIGH,1,113.8,475.7
EVT-NER-2018-13082,SEG-13,North Sikkim Highway Gangtok-Mangan-Chungthang,Sikkim,27.4166,88.7219,2098.7,62.1,0.932,Sedimentary Sandstone,WELL_DRAINED_BERM,1548,2018,12,12,6.2,6.2,2325.0,3100,19.2,5.8,60.0,MEDIUM,1,20.0,54.6
EVT-NER-2020-13083,SEG-01,NH-27 Guwahati-Nagaon Corridor,Assam,26.3127,92.1465,179.2,10.7,0.49,Gneiss & Schist,POOR_GULLY,14941,2020,12,22,20.4,26.9,1575.0,2100,23.4,7.0,57.2,LOW,0,0.0,0.0
EVT-NER-2018-13084,SEG-16,Haflong-Silchar Hill Track (Dima Hasao),Assam,25.0505,92.9085,1010.3,51.2,0.917,Shale & Siltstone,CRITICAL_BLOCKED_CULVERT,3853,2018,10,24,65.8,183.9,2100.0,2800,73.8,78.4,38.5,HIGH,1,49.3,256.1
EVT-NER-2022-13085,SEG-16,Haflong-Silchar Hill Track (Dima Hasao),Assam,25.2214,92.9915,931.3,51.4,0.928,Gneiss & Schist,CRITICAL_BLOCKED_CULVERT,3652,2022,4,1,2.8,3.8,2100.0,2800,18.8,5.6,62.9,MEDIUM,1,20.6,53.9
EVT-NER-2021-13086,SEG-09,NH-37 Imphal-Jiribam Rainforest Stretch,Manipur,24.7252,93.4253,715.3,45.7,0.921,Sedimentary Sandstone,POOR_GULLY,3287,2021,6,20,104.4,265.8,1725.0,2300,84.9,100.2,47.8,HIGH,1,75.1,344.9
EVT-NER-2021-13087,SEG-03,NH-6 Sonapur Tunnel & Jaintia Hills,Meghalaya,25.2324,92.3294,832.2,42.9,0.999,Alluvial Silt,POOR_GULLY,5462,2021,6,12,44.6,114.1,2850.0,3800,61.6,61.8,72.2,MEDIUM,1,18.3,52.0
EVT-NER-2018-13088,SEG-06,NH-29 Dimapur-Kohima Hill Section,Nagaland,25.9099,93.9651,1167.1,32.3,0.808,Quartzite,WELL_DRAINED_BERM,4398,2018,6,17,76.0,242.5,1462.5,1950,78.5,85.5,27.1,HIGH,1,111.7,476.4
EVT-NER-2025-13089,SEG-03,NH-6 Sonapur Tunnel & Jaintia Hills,Meghalaya,25.2397,92.287,742.0,47.7,1.0,Gneiss & Schist,MODERATE_NATURAL,8069,2025,6,16,99.2,237.4,2850.0,3800,81.1,95.5,81.0,HIGH,1,52.7,266.4
EVT-NER-2022-13090,SEG-14,NH-715 Jorhat-Kaziranga Floodway,Assam,26.6468,93.3719,50,5.0,0.302,Quartzite,WELL_DRAINED_BERM,9307,2022,1,12,12.8,20.1,1612.5,2150,22.0,6.6,28.3,LOW,0,0.0,0.0
EVT-NER-2022-13091,SEG-10,NH-8 Silchar-Agartala Highway,Tripura,24.1451,92.1954,96.1,23.9,0.566,Shale & Siltstone,WELL_DRAINED_BERM,7760,2022,7,26,73.9,170.8,1537.5,2050,65.9,75.3,61.8,MEDIUM,1,20.9,58.3
EVT-NER-2025-13092,SEG-16,Haflong-Silchar Hill Track (Dima Hasao),Assam,25.2838,92.7794,937.2,45.8,0.894,Alluvial Silt,CRITICAL_BLOCKED_CULVERT,3899,2025,6,27,192.7,512.0,2100.0,2800,99.8,142.3,28.9,HIGH,1,101.7,426.6
EVT-NER-2018-13093,SEG-01,NH-27 Guwahati-Nagaon Corridor,Assam,26.2505,91.9928,105.2,6.5,0.512,Quartzite,CRITICAL_BLOCKED_CULVERT,15756,2018,7,12,208.3,566.2,1575.0,2100,99.8,147.8,49.2,HIGH,1,28.0,194.7
EVT-NER-2025-13094,SEG-05,NH-13 Bomdila-Sela Pass-Tawang,Arunachal Pradesh,27.5455,92.1249,3916.4,52.0,1.0,Gneiss & Schist,CRITICAL_BLOCKED_CULVERT,2052,2025,6,10,201.8,471.5,1650.0,2200,99.8,145.5,67.7,HIGH,1,92.8,416.9
EVT-NER-2018-13095,SEG-06,NH-29 Dimapur-Kohima Hill Section,Nagaland,25.9481,94.0576,1059.8,41.5,0.931,Alluvial Silt,MODERATE_NATURAL,5092,2018,10,4,155.2,462.8,1462.5,1950,99.8,129.2,84.8,HIGH,1,31.7,184.1
EVT-NER-2025-13096,SEG-12,NH-10 Sevoke-Teesta Valley-Gangtok,Sikkim,27.2447,88.5888,701.9,52.9,1.0,Limestone Karst,MODERATE_NATURAL,7130,2025,1,4,18.6,20.7,2550.0,3400,22.1,6.6,26.6,MEDIUM,1,7.5,24.3
EVT-NER-2026-13097,SEG-04,NH-13 Bhalukpong-Bomdila Trans-Arunachal,Arunachal Pradesh,27.1905,92.3048,1873.5,39.2,0.902,Alluvial Silt,POOR_GULLY,2961,2026,10,6,53.2,152.1,1800.0,2400,66.4,68.4,73.6,MEDIUM,1,5.9,19.5
EVT-NER-2021-13098,SEG-05,NH-13 Bomdila-Sela Pass-Tawang,Arunachal Pradesh,27.3969,92.1695,3790.3,47.2,0.96,Quartzite,WELL_DRAINED_BERM,2022,2021,8,19,96.9,213.3,1650.0,2200,77.4,92.0,68.1,HIGH,1,118.1,522.6
EVT-NER-2022-13099,SEG-01,NH-27 Guwahati-Nagaon Corridor,Assam,26.2024,92.0011,173.3,15.3,0.384,Quartzite,MODERATE_NATURAL,12105,2022,11,1,20.8,30.0,1575.0,2100,24.0,7.2,64.0,LOW,0,0.0,0.0
EVT-NER-2022-13100,SEG-10,NH-8 Silchar-Agartala Highway,Tripura,24.3252,92.1201,173.8,24.4,0.501,Sedimentary Sandstone,WELL_DRAINED_BERM,8485,2022,7,27,129.4,391.3,1537.5,2050,99.1,119.6,33.5,HIGH,1,91.1,386.4
EVT-NER-2020-13101,SEG-05,NH-13 Bomdila-Sela Pass-Tawang,Arunachal Pradesh,27.4959,92.2112,3881.3,51.5,1.0,Sedimentary Sandstone,CRITICAL_BLOCKED_CULVERT,2249,2020,9,7,60.1,138.3,1650.0,2200,67.1,71.4,81.0,HIGH,1,97.3,460.6
EVT-NER-2025-13102,SEG-09,NH-37 Imphal-Jiribam Rainforest Stretch,Manipur,24.7274,93.3849,702.6,41.9,0.844,Alluvial Silt,CRITICAL_BLOCKED_CULVERT,3521,2025,6,9,81.1,162.5,1725.0,2300,68.6,79.8,27.0,HIGH,1,88.5,374.1
EVT-NER-2021-13103,SEG-12,NH-10 Sevoke-Teesta Valley-Gangtok,Sikkim,26.9885,88.4197,617.2,50.5,0.917,Quartzite,CRITICAL_BLOCKED_CULVERT,8398,2021,7,21,168.1,360.1,2550.0,3400,99.8,133.7,25.3,HIGH,1,74.1,355.4
EVT-NER-2025-13104,SEG-15,Mon-Sonari Foothill Bypass,Nagaland,26.6409,94.9631,470.2,33.5,0.772,Sedimentary Sandstone,POOR_GULLY,1608,2025,8,16,203.2,509.7,1650.0,2200,99.8,146.0,50.7,HIGH,1,35.7,162.5
EVT-NER-2025-13105,SEG-07,NH-2 Kohima-Imphal Lifeline Corridor,Manipur,25.1838,93.9556,1381.5,32.3,0.843,Shale & Siltstone,CRITICAL_BLOCKED_CULVERT,4211,2025,6,9,141.0,303.9,1350.0,1800,87.7,115.1,56.1,HIGH,1,95.2,455.2
EVT-NER-2018-13106,SEG-08,NH-2 Pagla Pahar Subsidence Zone,Nagaland,25.6101,93.7454,1065.3,52.0,0.921,Quartzite,POOR_GULLY,4909,2018,9,18,34.1,87.6,1575.0,2100,59.6,56.6,55.9,MEDIUM,1,7.6,35.9
EVT-NER-2023-13107,SEG-05,NH-13 Bomdila-Sela Pass-Tawang,Arunachal Pradesh,27.554,92.1905,3768.4,48.0,1.0,Shale & Siltstone,MODERATE_NATURAL,1480,2023,6,1,159.0,411.7,1650.0,2200,99.8,130.5,34.4,HIGH,1,106.3,469.6
EVT-NER-2020-13108,SEG-01,NH-27 Guwahati-Nagaon Corridor,Assam,26.2686,92.2441,50,14.4,0.518,Alluvial Silt,MODERATE_NATURAL,13772,2020,6,1,55.9,136.0,1575.0,2100,58.6,63.5,61.7,MEDIUM,1,20.2,57.4
EVT-NER-2020-13109,SEG-07,NH-2 Kohima-Imphal Lifeline Corridor,Manipur,25.0535,93.9212,1162.3,30.1,0.864,Gneiss & Schist,WELL_DRAINED_BERM,5507,2020,6,8,120.0,244.6,1350.0,1800,78.3,100.7,31.2,HIGH,1,28.8,158.7
EVT-NER-2026-13110,SEG-13,North Sikkim Highway Gangtok-Mangan-Chungthang,Sikkim,27.3741,88.583,2099.7,60.1,0.969,Shale & Siltstone,CRITICAL_BLOCKED_CULVERT,1193,2026,8,13,139.4,438.6,2325.0,3100,99.8,123.6,46.5,HIGH,1,97.6,405.7
EVT-NER-2024-13111,SEG-14,NH-715 Jorhat-Kaziranga Floodway,Assam,26.625,93.4656,223.7,6.1,0.315,Shale & Siltstone,CRITICAL_BLOCKED_CULVERT,12216,2024,1,19,2.7,4.4,1612.5,2150,18.9,5.7,78.9,LOW,0,0.0,0.0
EVT-NER-2024-13112,SEG-08,NH-2 Pagla Pahar Subsidence Zone,Nagaland,25.7165,93.8714,994.2,48.6,0.968,Gneiss & Schist,CRITICAL_BLOCKED_CULVERT,4926,2024,10,24,177.7,516.4,1575.0,2100,99.8,137.0,50.6,HIGH,1,46.5,250.0
EVT-NER-2021-13113,SEG-09,NH-37 Imphal-Jiribam Rainforest Stretch,Manipur,24.8563,93.4623,845.1,44.8,0.822,Limestone Karst,MODERATE_NATURAL,3725,2021,10,22,89.3,279.3,1725.0,2300,86.8,96.4,68.9,HIGH,1,75.8,366.4
EVT-NER-2023-13114,SEG-11,NH-54 Aizawl-Lunglei Ridge Route,Mizoram,23.4745,92.7218,1437.4,42.0,0.807,Shale & Siltstone,POOR_GULLY,2351,2023,1,26,24.6,36.4,1912.5,2550,25.3,7.6,36.3,MEDIUM,1,12.0,33.5
